Date,Open,High,Low,Close,Adj Close,Volume
2017-06-07,16.450001,16.799999,16.350000,16.400000,13.171932,11632000
2017-06-08,16.500000,16.549999,16.250000,16.400000,13.171932,7828000
2017-06-09,16.400000,16.600000,16.250000,16.350000,13.131775,9749000
2017-06-12,16.250000,16.250000,16.000000,16.100000,12.930983,8639000
2017-06-13,16.100000,16.200001,16.000000,16.049999,12.890824,7086000
2017-06-14,16.100000,16.150000,15.500000,15.700000,12.609715,13503000
2017-06-15,15.750000,15.800000,15.550000,15.700000,12.609715,3762000
2017-06-16,15.750000,15.950000,15.600000,15.800000,12.690033,6376000
2017-06-19,15.800000,15.950000,15.800000,15.850000,12.730190,6307000
2017-06-20,15.850000,15.950000,15.800000,15.800000,12.690033,4593000
2017-06-21,15.800000,15.850000,15.650000,15.750000,12.649874,9056000
2017-06-22,15.900000,16.400000,15.900000,16.200001,13.011300,14771000
2017-06-23,16.250000,16.250000,15.900000,15.900000,12.770350,7153000
2017-06-26,16.000000,16.150000,15.900000,16.049999,12.890824,7299000
2017-06-27,15.900000,16.100000,15.850000,15.900000,12.770350,9728000
2017-06-28,15.850000,16.100000,15.750000,16.100000,12.930983,8825000
2017-06-29,16.200001,16.200001,15.950000,16.000000,12.850666,6009000
2017-06-30,16.000000,16.000000,15.900000,15.950000,12.810507,4130000
2017-07-03,15.950000,16.100000,15.900000,16.000000,12.850666,5479000
2017-07-04,16.049999,16.100000,15.850000,15.850000,12.730190,6016000
2017-07-05,15.850000,15.900000,15.650000,15.800000,12.690033,9063000
2017-07-06,15.850000,15.850000,15.700000,15.800000,12.690033,4206000
2017-07-07,15.800000,15.800000,15.700000,15.750000,12.649874,4324000
2017-07-10,15.900000,15.950000,15.700000,15.700000,12.609715,5681000
2017-07-11,15.750000,15.900000,15.700000,15.800000,12.690033,6294000
2017-07-12,15.800000,15.850000,15.650000,15.800000,12.690033,12806000
2017-07-13,15.450000,15.600000,15.400000,15.500000,12.449082,9635000
2017-07-14,15.500000,15.550000,15.350000,15.350000,12.328609,4484000
2017-07-17,15.350000,15.400000,15.200000,15.300000,12.288449,4039000
2017-07-18,15.300000,15.450000,15.200000,15.250000,12.248290,5470000
2017-07-19,15.250000,15.250000,15.000000,15.050000,12.087658,10783000
2017-07-20,15.100000,15.200000,15.000000,15.100000,12.127816,5194000
2017-07-21,15.200000,15.250000,15.050000,15.100000,12.127816,6880000
2017-07-24,15.100000,15.100000,14.900000,14.950000,12.007339,5545000
2017-07-25,14.950000,15.150000,14.900000,14.950000,12.007339,5083000
2017-07-26,14.950000,15.050000,14.800000,14.800000,11.886867,7210000
2017-07-27,14.900000,15.200000,14.850000,15.050000,12.087658,10339000
2017-07-28,15.100000,15.150000,14.850000,14.850000,11.927024,4977000
2017-07-31,14.850000,15.000000,14.750000,14.850000,11.927024,5723000
2017-08-01,14.850000,15.050000,14.850000,14.950000,12.007339,9134000
2017-08-02,15.000000,15.000000,14.800000,14.900000,11.967183,5336000
2017-08-03,14.800000,14.950000,14.800000,14.850000,11.927024,4647000
2017-08-04,14.850000,14.950000,14.800000,14.850000,11.927024,4472000
2017-08-07,14.900000,14.950000,14.800000,14.900000,11.967183,4261000
2017-08-08,14.900000,15.000000,14.800000,14.950000,12.007339,6645000
2017-08-09,14.950000,15.000000,14.500000,14.550000,11.686074,12009000
2017-08-10,14.600000,14.650000,14.150000,14.200000,11.404965,12981000
2017-08-11,14.400000,14.700000,14.400000,14.650000,11.766391,10257000
2017-08-14,14.750000,14.850000,14.600000,14.800000,11.886867,7411000
2017-08-15,14.900000,15.000000,14.850000,14.950000,12.007339,7415000
2017-08-16,14.950000,14.950000,14.800000,14.850000,11.927024,6005000
2017-08-17,14.900000,14.950000,14.850000,14.900000,11.967183,3747000
2017-08-18,14.800000,14.850000,14.650000,14.700000,11.806550,4744000
2017-08-21,14.700000,14.800000,14.550000,14.800000,11.886867,4487543
2017-08-22,14.800000,15.100000,14.750000,15.100000,12.127816,10431581
2017-08-23,15.100000,15.200000,14.900000,14.950000,12.007339,4578216
2017-08-24,15.050000,15.050000,14.850000,15.000000,12.047500,4994537
2017-08-25,15.000000,15.050000,14.900000,14.950000,12.007339,4184386
2017-08-28,14.950000,14.950000,14.850000,14.950000,12.007339,5431555
2017-08-29,14.900000,14.900000,14.650000,14.700000,11.806550,8490110
2017-08-30,14.900000,14.950000,14.750000,14.950000,12.007339,6671829
2017-08-31,15.000000,15.250000,15.000000,15.200000,12.208133,17146240
2017-09-01,15.400000,16.100000,15.400000,15.900000,12.770350,42435939
2017-09-04,15.900000,15.950000,15.700000,15.750000,12.649874,14680350
2017-09-05,15.850000,16.299999,15.850000,16.000000,12.850666,18644294
2017-09-06,15.950000,15.950000,15.700000,15.800000,12.690033,12158685
2017-09-07,15.950000,16.299999,15.850000,16.049999,12.890824,17541271
2017-09-08,16.299999,16.450001,16.000000,16.150000,12.971141,16356249
2017-09-11,16.299999,16.299999,15.950000,16.049999,12.890824,9680495
2017-09-12,16.100000,16.200001,15.800000,15.900000,12.770350,11467235
2017-09-13,16.200001,16.200001,15.900000,15.950000,12.810507,7258932
2017-09-14,16.049999,16.549999,15.950000,16.450001,13.212091,35510709
2017-09-15,16.600000,16.600000,16.299999,16.299999,13.091616,19764723
2017-09-18,16.150000,16.250000,16.100000,16.150000,12.971141,8635286
2017-09-19,16.400000,16.450001,16.000000,16.100000,12.930983,9272749
2017-09-20,16.150000,16.200001,15.700000,15.950000,12.810507,13715912
2017-09-21,15.850000,16.049999,15.800000,15.850000,12.730190,4287379
2017-09-22,15.850000,15.950000,15.450000,15.500000,12.449082,10924841
2017-09-25,15.500000,15.600000,15.100000,15.200000,12.208133,10042644
2017-09-26,15.200000,15.350000,15.000000,15.050000,12.087658,6579707
2017-09-27,15.050000,15.200000,15.050000,15.050000,12.087658,6106318
2017-09-28,15.050000,15.150000,14.900000,14.950000,12.007339,8040936
2017-09-29,15.100000,15.250000,15.000000,15.150000,12.167974,9931946
2017-10-02,15.350000,15.350000,15.150000,15.300000,12.288449,4280284
2017-10-03,15.300000,15.350000,15.150000,15.300000,12.288449,4406378
2017-10-05,15.300000,15.450000,15.200000,15.400000,12.368766,4300544
2017-10-06,15.450000,15.450000,15.250000,15.300000,12.288449,3608789
2017-10-11,15.300000,15.350000,15.100000,15.250000,12.248290,6057348
2017-10-12,15.250000,15.850000,15.250000,15.800000,12.690033,20875474
2017-10-13,15.850000,15.900000,15.650000,15.750000,12.649874,6024508
2017-10-16,15.900000,16.150000,15.800000,16.100000,12.930983,13466558
2017-10-17,16.150000,16.150000,15.800000,16.000000,12.850666,7494105
2017-10-18,16.049999,16.100000,15.650000,15.800000,12.690033,9838107
2017-10-19,15.800000,15.900000,15.550000,15.600000,12.529399,8465041
2017-10-20,15.600000,15.850000,15.600000,15.850000,12.730190,12287172
2017-10-23,15.850000,15.900000,15.650000,15.700000,12.609715,4621491
2017-10-24,15.700000,15.750000,15.600000,15.750000,12.649874,3357349
2017-10-25,15.850000,16.150000,15.800000,16.000000,12.850666,12078404
2017-10-26,15.950000,16.049999,15.800000,15.950000,12.810507,5936749
2017-10-27,16.000000,16.049999,15.700000,15.750000,12.649874,7254107
2017-10-30,15.900000,16.000000,15.700000,15.750000,12.649874,7785100
2017-10-31,15.750000,15.800000,15.600000,15.600000,12.529399,8615605
2017-11-01,15.650000,15.750000,15.600000,15.650000,12.569556,4746689
2017-11-02,15.650000,15.750000,15.500000,15.550000,12.489241,4690896
2017-11-03,15.600000,15.750000,15.550000,15.700000,12.609715,4628655
2017-11-06,15.700000,15.950000,15.650000,15.900000,12.770350,6254680
2017-11-07,15.900000,15.950000,15.700000,15.800000,12.690033,5609033
2017-11-08,15.850000,16.150000,15.650000,16.100000,12.930983,16455816
2017-11-09,16.100000,16.150000,15.800000,15.900000,12.770350,9716981
2017-11-10,17.400000,17.450001,17.400000,17.450001,14.015259,26770279
2017-11-13,18.500000,19.150000,18.299999,19.150000,15.380639,116502323
2017-11-14,19.350000,19.700001,18.900000,19.500000,15.661749,124226752
2017-11-15,19.650000,19.650000,19.250000,19.500000,15.661749,44711246
2017-11-16,19.400000,21.450001,19.200001,21.250000,17.067289,142650245
2017-11-17,21.200001,21.350000,20.799999,21.000000,16.866499,72130171
2017-11-20,21.200001,22.100000,21.100000,21.250000,17.067289,114501580
2017-11-21,21.200001,21.450001,20.700001,21.200001,17.027132,51761979
2017-11-22,21.549999,22.150000,21.100000,21.200001,17.027132,76647907
2017-11-23,21.150000,21.500000,21.049999,21.350000,17.147606,28488348
2017-11-24,21.799999,21.950001,21.150000,21.200001,17.027132,33200481
2017-11-27,21.100000,21.150000,20.500000,20.549999,16.505074,39984230
2017-11-28,20.549999,21.000000,20.400000,20.650000,16.585392,24515588
2017-11-29,20.900000,20.950001,20.500000,20.549999,16.505074,17393268
2017-11-30,20.750000,21.150000,20.500000,20.500000,16.464916,39325954
2017-12-01,20.650000,20.799999,20.000000,20.350000,16.344440,28834934
2017-12-04,20.500000,21.000000,20.299999,20.600000,16.545233,28779120
2017-12-05,20.450001,20.500000,20.100000,20.150000,16.183805,20379968
2017-12-06,20.200001,20.450001,20.100000,20.350000,16.344440,17358953
2017-12-07,20.400000,20.450001,19.700001,19.750000,15.862539,31864332
2017-12-08,19.750000,20.100000,19.400000,20.000000,16.063332,23369811
2017-12-11,20.900000,21.250000,20.700001,20.700001,16.625549,42933341
2017-12-12,20.700001,20.750000,20.400000,20.600000,16.545233,12292866
2017-12-13,20.600000,20.750000,20.400000,20.450001,16.424759,11397703
2017-12-14,20.549999,20.799999,20.450001,20.600000,16.545233,9415750
2017-12-15,20.600000,20.700001,20.400000,20.400000,16.384600,13355089
2017-12-18,20.500000,20.600000,20.299999,20.299999,16.304281,6236769
2017-12-19,20.400000,20.549999,20.250000,20.299999,16.304281,7781839
2017-12-20,20.450001,20.799999,20.350000,20.549999,16.505074,11264088
2017-12-21,20.549999,20.700001,20.450001,20.600000,16.545233,6611235
2017-12-22,21.500000,22.650000,21.400000,22.650000,18.191723,84944219
2017-12-25,24.049999,24.850000,23.850000,24.500000,19.677580,157811946
2017-12-26,24.549999,24.700001,23.900000,24.049999,19.316158,53164206
2017-12-27,24.100000,24.250000,23.299999,23.750000,19.075207,48780474
2017-12-28,24.450001,24.900000,24.000000,24.299999,19.516947,72714875
2017-12-29,24.450001,24.500000,24.100000,24.150000,19.396471,26623254
2018-01-02,24.150000,24.549999,23.700001,23.850000,19.155525,32880482
2018-01-03,23.850000,24.150000,23.500000,24.100000,19.356316,30506383
2018-01-04,24.400000,24.650000,24.200001,24.200001,19.436634,36159894
2018-01-05,24.100000,24.450001,23.799999,24.299999,19.516947,22912467
2018-01-08,24.500000,26.549999,24.400000,25.650000,20.601223,89720373
2018-01-09,26.100000,26.100000,25.250000,25.250000,20.279957,35125867
2018-01-10,25.750000,25.950001,25.049999,25.100000,20.159481,36189867
2018-01-11,25.100000,26.100000,24.750000,25.700001,20.641382,37984003
2018-01-12,26.000000,26.150000,25.549999,26.000000,20.882332,31594946
2018-01-15,26.000000,26.450001,25.850000,25.850000,20.761856,36998440
2018-01-16,25.799999,26.350000,25.750000,26.150000,21.002806,23861679
2018-01-17,26.299999,27.299999,26.049999,27.200001,21.846132,90137008
2018-01-18,27.600000,27.700001,27.100000,27.200001,21.846132,46154704
2018-01-19,27.400000,29.500000,27.299999,29.299999,23.532782,138772586
2018-01-22,30.000000,32.200001,29.600000,32.200001,25.861965,191806267
2018-01-23,32.700001,33.750000,29.400000,29.799999,23.934366,343525156
2018-01-24,30.100000,30.700001,29.299999,30.150000,24.215471,148730352
2018-01-25,29.299999,29.549999,27.750000,27.950001,22.448509,158288727
2018-01-26,27.700001,28.750000,27.100000,27.600000,22.167400,132409340
2018-01-29,28.100000,28.350000,27.650000,27.950001,22.448509,45458148
2018-01-30,27.950001,28.100000,27.250000,27.299999,21.926449,38473509
2018-01-31,27.000000,28.100000,27.000000,27.650000,22.207558,84531719
2018-02-01,27.900000,27.950001,27.350000,27.350000,21.966606,31794813
2018-02-02,27.200001,27.200001,26.049999,26.049999,20.922489,80444493
2018-02-05,25.000000,26.700001,24.850000,26.500000,21.283915,75066107
2018-02-06,25.650000,26.200001,24.150000,24.700001,19.838217,95260150
2018-02-07,25.600000,25.900000,24.700001,24.700001,19.838217,54457606
2018-02-08,25.000000,25.150000,24.350000,24.500000,19.677580,30067112
2018-02-09,23.250000,24.799999,23.250000,24.650000,19.798058,61750249
2018-02-12,25.000000,25.100000,24.049999,24.100000,19.356316,35460045
2018-02-21,24.799999,24.799999,24.150000,24.400000,19.597265,41674543
2018-02-22,24.200001,25.600000,24.100000,24.850000,19.958693,71253647
2018-02-23,25.100000,25.200001,24.750000,24.799999,19.918531,29333787
2018-02-26,25.000000,25.200001,24.450001,24.450001,19.637424,23020084
2018-02-27,24.549999,24.900000,24.450001,24.600000,19.757900,20778685
2018-03-01,24.549999,25.150000,24.299999,24.600000,19.757900,29946317
2018-03-02,25.000000,25.450001,24.799999,24.850000,19.958693,55172470
2018-03-05,24.900000,25.100000,24.400000,24.400000,19.597265,23491570
2018-03-06,24.799999,25.350000,24.650000,25.000000,20.079166,48237629
2018-03-07,24.850000,27.049999,24.850000,27.049999,21.725657,99647903
2018-03-08,27.000000,27.000000,25.650000,25.799999,20.721699,84271408
2018-03-09,26.000000,26.650000,25.850000,26.100000,20.962650,42564286
2018-03-12,26.000000,26.400000,25.650000,25.700001,20.641382,33456598
2018-03-13,25.950001,26.200001,25.850000,26.000000,20.882332,18858266
2018-03-14,26.200001,26.950001,26.150000,26.200001,21.042967,47574260
2018-03-15,26.750000,27.200001,26.500000,26.700001,21.444550,63268786
2018-03-16,27.000000,27.000000,26.299999,26.750000,21.484705,38180107
2018-03-19,26.700001,27.200001,26.500000,26.850000,21.565025,36057467
2018-03-20,26.600000,26.750000,26.299999,26.450001,21.243759,17610956
2018-03-21,26.600000,27.049999,26.500000,26.850000,21.565025,30956870
2018-03-22,27.200001,27.350000,25.900000,26.100000,20.962650,68108411
2018-03-23,25.000000,25.650000,24.750000,24.850000,19.958693,49940548
2018-03-26,24.500000,25.350000,24.500000,24.600000,19.757900,38088030
2018-03-27,25.250000,25.299999,24.850000,24.850000,19.958693,19496262
2018-03-28,24.650000,24.850000,24.299999,24.299999,19.516947,19290071
2018-03-29,24.500000,24.549999,24.100000,24.200001,19.436634,26595332
2018-03-30,24.500000,25.000000,24.400000,24.850000,19.958693,21738428
2018-04-02,24.700001,24.900000,24.200001,24.299999,19.516947,14895689
2018-04-03,23.950001,23.950001,23.100000,23.700001,19.035048,38164123
2018-04-09,23.900000,23.900000,22.900000,23.000000,18.472834,30908328
2018-04-10,23.000000,23.049999,22.450001,22.549999,18.111406,25673395
2018-04-11,22.750000,23.350000,22.750000,23.250000,18.673624,20639427
2018-04-12,23.400000,23.450001,22.900000,23.049999,18.512987,13454346
2018-04-13,23.150000,23.250000,22.799999,22.900000,18.392513,11189186
2018-04-16,22.850000,23.150000,22.450001,22.450001,18.031090,14219378
2018-04-17,22.549999,22.750000,21.850000,21.900000,17.589350,19812169
2018-04-18,22.400000,22.400000,21.799999,22.000000,17.669664,19453004
2018-04-19,22.150000,24.150000,22.100000,23.650000,18.994890,59166972
2018-04-20,23.400000,24.000000,23.049999,24.000000,19.275999,34125016
2018-04-23,24.000000,24.049999,23.200001,23.200001,18.633469,18382765
2018-04-24,23.049999,23.150000,22.299999,22.750000,18.272039,16468321
2018-04-25,22.750000,23.600000,22.750000,23.000000,18.472834,23801201
2018-04-26,23.100000,23.250000,22.350000,22.350000,17.950775,24730320
2018-04-27,22.799999,22.950001,22.299999,22.500000,18.071249,13591213
2018-04-30,22.600000,23.150000,22.400000,22.799999,18.312201,19733009
2018-05-02,22.799999,22.900000,22.500000,22.799999,18.312201,14847650
2018-05-03,22.600000,22.650000,22.000000,22.000000,17.669664,21537077
2018-05-04,22.000000,22.250000,21.950001,22.049999,17.709824,8566750
2018-05-07,22.299999,22.350000,21.650000,21.700001,17.428717,15672670
2018-05-08,21.700001,21.799999,21.299999,21.549999,17.308237,19388457
2018-05-09,22.150000,23.700001,22.100000,23.700001,19.035048,90709793
2018-05-10,23.850000,24.549999,23.700001,23.700001,19.035048,72513922
2018-05-11,23.850000,23.900000,23.100000,23.200001,18.633469,24188065
2018-05-14,23.299999,23.850000,23.100000,23.650000,18.994890,25218407
2018-05-15,23.799999,24.100000,23.650000,23.700001,19.035048,27237867
2018-05-16,23.799999,23.950001,23.549999,23.900000,19.195681,16330643
2018-05-17,24.200001,24.450001,23.700001,23.900000,19.195681,29367565
2018-05-18,23.900000,24.600000,23.799999,24.100000,19.356316,39907393
2018-05-21,24.750000,25.549999,24.750000,24.900000,19.998848,55434330
2018-05-22,25.100000,25.200001,24.650000,24.900000,19.998848,21221062
2018-05-23,25.200001,25.700001,25.100000,25.200001,20.239799,41527522
2018-05-24,25.150000,25.200001,24.799999,25.049999,20.119324,22381814
2018-05-25,25.049999,25.750000,25.000000,25.000000,20.079166,42161754
2018-05-28,25.100000,25.200001,24.500000,24.549999,19.717737,23463699
2018-05-29,24.549999,24.650000,24.000000,24.500000,19.677580,23419620
2018-05-30,24.000000,24.100000,23.799999,23.900000,19.195681,20367965
2018-05-31,24.250000,24.799999,24.200001,24.549999,19.717737,30965996
2018-06-01,24.700001,24.750000,24.450001,24.500000,19.677580,11231969
2018-06-04,24.799999,24.850000,24.600000,24.850000,19.958693,13638940
2018-06-05,25.049999,25.600000,24.950001,25.100000,20.159481,39923849
2018-06-06,25.900000,27.400000,25.900000,27.299999,21.926449,126886376
2018-06-07,28.200001,28.500000,27.500000,27.549999,22.127239,101004137
2018-06-08,27.450001,27.500000,26.600000,26.799999,21.524864,36923512
2018-06-11,27.100000,27.750000,26.950001,27.299999,21.926449,40714918
2018-06-12,27.000000,27.150000,26.299999,26.400000,21.203600,34680819
2018-06-13,26.400000,26.500000,25.900000,26.350000,21.163439,29158673
2018-06-14,26.250000,26.549999,26.049999,26.049999,20.922489,25359511
2018-06-15,26.100000,26.650000,26.100000,26.650000,21.404390,24582579
2018-06-19,26.250000,26.750000,26.100000,26.400000,21.203600,20071945
2018-06-20,26.750000,26.950001,26.100000,26.299999,21.123281,25803415
2018-06-21,26.650000,26.700001,26.250000,26.350000,21.163439,11467835
2018-06-22,26.100000,26.200001,25.650000,25.750000,20.681540,20341541
2018-06-25,25.750000,26.100000,25.000000,25.200001,20.239799,20725373
2018-06-26,24.950001,25.400000,24.650000,25.250000,20.279957,13306965
2018-06-27,25.400000,25.600000,24.799999,24.799999,19.918531,12390735
2018-06-28,24.500000,24.600000,24.200001,24.250000,19.476791,16450073
2018-06-29,24.700001,24.900000,24.400000,24.900000,19.998848,16214852
2018-07-02,25.100000,25.150000,24.549999,24.600000,19.757900,10136072
2018-07-03,24.799999,24.850000,24.000000,24.000000,19.275999,12427494
2018-07-04,24.000000,24.000000,23.150000,23.500000,18.874414,27666023
2018-07-05,23.100000,23.450001,22.900000,22.950001,18.998589,17615593
2018-07-06,23.200001,23.350000,22.600000,22.850000,18.915808,11793291
2018-07-09,23.000000,23.299999,23.000000,23.200001,19.205545,8902460
2018-07-10,24.049999,24.750000,23.850000,24.500000,20.281717,32336926
2018-07-11,24.049999,24.350000,23.799999,24.200001,20.033373,12171466
2018-07-12,24.200001,24.450001,24.100000,24.400000,20.198935,7260266
2018-07-13,24.700001,24.799999,24.250000,24.350000,20.157545,9496461
2018-07-16,24.700001,24.900000,24.400000,24.400000,20.198935,9618574
2018-07-17,24.600000,25.650000,24.549999,25.250000,20.902586,35998931
2018-07-18,25.500000,25.500000,24.900000,25.250000,20.902586,19443506
2018-07-19,25.200001,25.400000,25.100000,25.299999,20.943979,8513542
2018-07-20,25.799999,26.150000,25.299999,25.350000,20.985369,21600249
2018-07-23,25.450001,25.799999,25.200001,25.450001,21.068153,12435224
2018-07-24,25.600000,25.700001,25.450001,25.500000,21.109543,7540077
2018-07-25,25.650000,26.000000,25.600000,25.650000,21.233717,10915864
2018-07-26,25.850000,25.850000,25.350000,25.500000,21.109543,8670619
2018-07-27,25.400000,25.600000,25.200001,25.200001,20.861197,9700800
2018-07-30,25.000000,25.100000,24.600000,24.600000,20.364500,12171084
2018-07-31,24.600000,25.000000,24.600000,25.000000,20.695631,8699194
2018-08-01,25.000000,25.299999,24.900000,25.250000,20.902586,7544824
2018-08-02,25.200001,25.299999,24.799999,24.900000,20.612850,8039330
2018-08-03,25.100000,25.200001,24.950001,25.049999,20.737022,5538597
2018-08-06,25.250000,26.100000,25.200001,25.650000,21.233717,29471806
2018-08-07,25.500000,25.549999,25.250000,25.299999,20.943979,8652358
2018-08-08,25.299999,25.850000,25.299999,25.799999,21.357891,18526770
2018-08-09,25.799999,25.799999,24.799999,24.799999,20.530064,34281964
2018-08-10,24.600000,24.600000,24.100000,24.250000,20.074762,14066020
2018-08-13,24.100000,24.150000,23.350000,23.850000,19.743631,15598581
2018-08-14,23.850000,24.250000,23.750000,24.049999,19.909199,11313478
2018-08-15,24.000000,24.000000,23.299999,23.400000,19.371109,13083577
2018-08-16,23.549999,24.100000,23.400000,24.000000,19.867805,15996860
2018-08-17,24.150000,24.400000,23.850000,24.100000,19.950590,8938653
2018-08-20,24.250000,24.250000,22.900000,23.450001,19.412504,14240406
2018-08-21,23.650000,24.150000,23.549999,24.100000,19.950590,10572917
2018-08-22,24.000000,24.400000,23.650000,24.100000,19.950590,8530355
2018-08-23,24.049999,24.299999,23.850000,24.150000,19.991978,4698019
2018-08-24,24.299999,24.450001,24.049999,24.250000,20.074762,7438311
2018-08-27,24.400000,24.450001,24.150000,24.450001,20.240328,4805854
2018-08-28,24.600000,24.850000,24.600000,24.750000,20.488672,10068221
2018-08-29,24.799999,25.250000,24.600000,25.250000,20.902586,15669656
2018-08-30,25.750000,26.150000,25.400000,25.400000,21.026760,37079665
2018-08-31,25.400000,25.750000,25.200001,25.700001,21.275108,16229614
2018-09-03,25.700001,26.100000,25.549999,25.549999,21.150934,18259931
2018-09-04,25.600000,25.750000,25.400000,25.600000,21.192326,8286549
2018-09-05,25.600000,25.799999,25.049999,25.049999,20.737022,14381593
2018-09-06,24.950001,25.900000,24.900000,25.500000,21.109543,20206504
2018-09-07,25.350000,25.700001,25.250000,25.450001,21.068153,16817030
2018-09-10,25.450001,25.500000,24.450001,24.450001,20.240328,14381005
2018-09-11,24.700001,25.299999,24.700001,25.200001,20.861197,13395957
2018-09-12,25.299999,25.700001,24.950001,25.049999,20.737022,19389393
2018-09-13,25.100000,25.450001,24.700001,25.100000,20.778414,14501762
2018-09-14,25.299999,25.350000,25.000000,25.150000,20.819805,11604350
2018-09-17,25.049999,25.049999,24.150000,24.250000,20.074762,22797573
2018-09-18,24.200001,24.650000,24.000000,24.299999,20.116154,12376645
2018-09-19,24.500000,24.650000,24.400000,24.600000,20.364500,7288498
2018-09-20,24.600000,24.600000,24.100000,24.200001,20.033373,7512472
2018-09-21,24.400000,24.450001,24.049999,24.049999,19.909199,14352655
2018-09-25,24.049999,24.450001,24.000000,24.350000,20.157545,5320354
2018-09-26,24.350000,24.750000,24.350000,24.450001,20.240328,7315382
2018-09-27,24.450001,24.799999,24.350000,24.799999,20.530064,9352590
2018-09-28,25.200001,25.299999,25.049999,25.250000,20.902586,17738620
2018-10-01,25.299999,25.700001,25.049999,25.150000,20.819805,12117322
2018-10-02,25.150000,25.250000,24.850000,25.000000,20.695631,7476050
2018-10-03,24.950001,25.200001,24.600000,24.850000,20.571457,9252536
2018-10-04,24.700001,24.850000,24.200001,24.299999,20.116154,11953326
2018-10-05,24.049999,24.299999,22.799999,23.000000,19.039982,36573842
2018-10-08,22.850000,23.299999,22.650000,23.049999,19.081371,14705127
2018-10-09,23.049999,23.250000,22.700001,22.900000,18.957197,10796256
2018-10-11,21.500000,21.549999,20.650000,20.650000,17.094591,40625708
2018-10-12,20.650000,22.000000,20.600000,21.950001,18.170763,22601722
2018-10-15,21.600000,22.049999,21.250000,21.299999,17.632679,14431626
2018-10-16,21.700001,22.500000,21.650000,22.299999,18.460503,22331916
2018-10-17,22.799999,22.850000,21.950001,22.200001,18.377722,13214015
2018-10-18,22.450001,22.549999,22.250000,22.450001,18.584677,6726611
2018-10-19,21.850000,22.350000,21.799999,22.000000,18.212154,14342491
2018-10-22,21.850000,22.400000,21.450001,22.299999,18.460503,13044023
2018-10-23,22.000000,22.250000,21.799999,22.100000,18.294939,7630331
2018-10-24,22.450001,22.450001,21.799999,22.350000,18.501894,8244078
2018-10-25,21.600000,22.450001,21.600000,22.150000,18.336329,13522484
2018-10-26,22.450001,22.600000,21.750000,22.000000,18.212154,10649982
2018-10-29,22.000000,22.100000,21.799999,21.850000,18.087980,6924318
2018-10-30,22.000000,22.000000,21.049999,21.400000,17.715460,13418752
2018-10-31,21.700001,22.150000,21.650000,21.700001,17.963808,16146125
2018-11-01,21.850000,22.450001,21.799999,22.299999,18.460503,11003210
2018-11-02,22.400000,22.950001,22.200001,22.950001,18.998589,14361615
2018-11-05,22.700001,22.850000,22.350000,22.500000,18.626070,7849556
2018-11-06,22.549999,22.799999,22.400000,22.450001,18.584677,7932705
2018-11-07,22.750000,22.900000,22.600000,22.900000,18.957197,5692000
2018-11-08,23.200001,23.200001,21.950001,21.950001,18.170763,30115699
2018-11-09,21.500000,21.600000,21.100000,21.299999,17.632679,21609993
2018-11-12,20.500000,21.000000,20.250000,20.250000,16.763462,26017647
2018-11-13,19.500000,19.900000,19.299999,19.900000,16.473721,20764720
2018-11-14,19.850000,19.850000,19.000000,19.200001,15.894244,32411267
2018-11-15,19.100000,19.549999,19.049999,19.049999,15.770070,21159041
2018-11-16,19.200001,19.400000,19.150000,19.250000,15.935637,10739485
2018-11-19,19.350000,19.700001,19.299999,19.500000,16.142591,10140566
2018-11-20,19.450001,19.600000,19.200001,19.200001,15.894244,12830690
2018-11-21,19.100000,19.150000,18.700001,19.000000,15.728680,15375934
2018-11-22,19.100000,19.200001,18.799999,18.799999,15.563114,8539919
2018-11-23,18.950001,19.299999,18.799999,19.049999,15.770070,9576858
2018-11-26,19.250000,19.549999,19.049999,19.150000,15.852853,10027442
2018-11-27,19.200001,19.350000,19.100000,19.250000,15.935637,9817275
2018-11-28,19.400000,19.950001,19.350000,19.900000,16.473721,19072659
2018-11-29,20.100000,20.250000,19.650000,19.650000,16.266766,15948345
2018-11-30,19.799999,19.950001,19.700001,19.900000,16.473721,15287886
2018-12-03,20.200001,20.500000,20.200001,20.350000,16.846245,14742883
2018-12-04,20.400000,20.400000,20.150000,20.250000,16.763462,8355065
2018-12-05,19.900000,19.950001,19.600000,19.799999,16.390938,10565014
2018-12-06,19.750000,19.750000,19.150000,19.150000,15.852853,10256698
2018-12-07,19.500000,19.600000,19.299999,19.299999,15.977025,4151341
2018-12-10,18.799999,18.950001,18.650000,18.799999,15.563114,9317183
2018-12-11,19.000000,19.200001,18.950001,18.950001,15.687288,5023590
2018-12-12,19.200001,19.400000,19.000000,19.299999,15.977025,7819092
2018-12-13,19.450001,20.150000,19.450001,20.049999,16.597895,22360453
2018-12-14,20.299999,20.350000,19.700001,19.900000,16.473721,11507499
2018-12-17,19.850000,20.049999,19.750000,19.850000,16.432331,4670682
2018-12-18,19.799999,19.799999,19.250000,19.350000,16.018419,9597912
2018-12-19,19.600000,19.950001,19.500000,19.850000,16.432331,10541479
2018-12-20,19.799999,19.950001,19.350000,19.500000,16.142591,6466711
2018-12-21,19.400000,19.600000,19.150000,19.500000,16.142591,8463158
2018-12-24,19.350000,19.500000,19.200001,19.450001,16.101204,2820871
2018-12-25,19.000000,19.200001,18.900000,19.049999,15.770070,4623391
2018-12-26,19.200001,19.299999,19.000000,19.049999,15.770070,3927128
